,filepaths,pipelines,groups,contrast
6730,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,352,right-hand
6731,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,352,right-hand
6732,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-5-0-0_con.nii,spm-5-0-0,352,right-hand
6733,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-5-0-1_con.nii,spm-5-0-1,352,right-hand
6734,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-5-24-0_con.nii,spm-5-24-0,352,right-hand
6735,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-5-24-1_con.nii,spm-5-24-1,352,right-hand
6736,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-5-6-0_con.nii,spm-5-6-0,352,right-hand
6737,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-5-6-1_con.nii,spm-5-6-1,352,right-hand
6738,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-8-0-0_con.nii,spm-8-0-0,352,right-hand
6739,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-8-0-1_con.nii,spm-8-0-1,352,right-hand
6740,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-8-24-0_con.nii,spm-8-24-0,352,right-hand
6741,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-8-24-1_con.nii,spm-8-24-1,352,right-hand
6742,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-8-6-0_con.nii,spm-8-6-0,352,right-hand
6743,/Volumes/hcp_many_pipelines_preprocess/normalized/group-352_right-hand_spm-8-6-1_con.nii,spm-8-6-1,352,right-hand
6744,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,353,right-hand
6745,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,353,right-hand
6746,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,353,right-hand
6747,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,353,right-hand
6748,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,353,right-hand
6749,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,353,right-hand
6750,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,353,right-hand
6751,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,353,right-hand
6752,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,353,right-hand
6753,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,353,right-hand
6754,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,353,right-hand
6755,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,353,right-hand
6756,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-5-0-0_con.nii,spm-5-0-0,353,right-hand
6757,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-5-0-1_con.nii,spm-5-0-1,353,right-hand
6758,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-5-24-0_con.nii,spm-5-24-0,353,right-hand
6759,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-5-24-1_con.nii,spm-5-24-1,353,right-hand
6760,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-5-6-0_con.nii,spm-5-6-0,353,right-hand
6761,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-5-6-1_con.nii,spm-5-6-1,353,right-hand
6762,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-8-0-0_con.nii,spm-8-0-0,353,right-hand
6763,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-8-0-1_con.nii,spm-8-0-1,353,right-hand
6764,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-8-24-0_con.nii,spm-8-24-0,353,right-hand
6765,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-8-24-1_con.nii,spm-8-24-1,353,right-hand
6766,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-8-6-0_con.nii,spm-8-6-0,353,right-hand
6767,/Volumes/hcp_many_pipelines_preprocess/normalized/group-353_right-hand_spm-8-6-1_con.nii,spm-8-6-1,353,right-hand
6792,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,355,right-hand
6793,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,355,right-hand
6794,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,355,right-hand
6795,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,355,right-hand
6796,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,355,right-hand
6797,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,355,right-hand
6798,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,355,right-hand
6799,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,355,right-hand
6800,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,355,right-hand
6801,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,355,right-hand
6802,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,355,right-hand
6803,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,355,right-hand
6804,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-5-0-0_con.nii,spm-5-0-0,355,right-hand
6805,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-5-0-1_con.nii,spm-5-0-1,355,right-hand
6806,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-5-24-0_con.nii,spm-5-24-0,355,right-hand
6807,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-5-24-1_con.nii,spm-5-24-1,355,right-hand
6808,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-5-6-0_con.nii,spm-5-6-0,355,right-hand
6809,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-5-6-1_con.nii,spm-5-6-1,355,right-hand
6810,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-8-0-0_con.nii,spm-8-0-0,355,right-hand
6811,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-8-0-1_con.nii,spm-8-0-1,355,right-hand
6812,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-8-24-0_con.nii,spm-8-24-0,355,right-hand
6813,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-8-24-1_con.nii,spm-8-24-1,355,right-hand
6814,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-8-6-0_con.nii,spm-8-6-0,355,right-hand
6815,/Volumes/hcp_many_pipelines_preprocess/normalized/group-355_right-hand_spm-8-6-1_con.nii,spm-8-6-1,355,right-hand
6816,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,356,right-hand
6817,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,356,right-hand
6818,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,356,right-hand
6819,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,356,right-hand
6820,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,356,right-hand
6821,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,356,right-hand
6822,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,356,right-hand
6823,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,356,right-hand
6824,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,356,right-hand
6825,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,356,right-hand
6826,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,356,right-hand
6827,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,356,right-hand
6828,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-5-0-0_con.nii,spm-5-0-0,356,right-hand
6829,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-5-0-1_con.nii,spm-5-0-1,356,right-hand
6830,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-5-24-0_con.nii,spm-5-24-0,356,right-hand
6831,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-5-24-1_con.nii,spm-5-24-1,356,right-hand
6832,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-5-6-0_con.nii,spm-5-6-0,356,right-hand
6833,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-5-6-1_con.nii,spm-5-6-1,356,right-hand
6834,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-8-0-0_con.nii,spm-8-0-0,356,right-hand
6835,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-8-0-1_con.nii,spm-8-0-1,356,right-hand
6836,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-8-24-0_con.nii,spm-8-24-0,356,right-hand
6837,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-8-24-1_con.nii,spm-8-24-1,356,right-hand
6838,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-8-6-0_con.nii,spm-8-6-0,356,right-hand
6839,/Volumes/hcp_many_pipelines_preprocess/normalized/group-356_right-hand_spm-8-6-1_con.nii,spm-8-6-1,356,right-hand
6840,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,357,right-hand
6841,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,357,right-hand
6842,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,357,right-hand
6843,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,357,right-hand
6844,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,357,right-hand
6845,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,357,right-hand
6846,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,357,right-hand
6847,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,357,right-hand
6848,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,357,right-hand
6849,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,357,right-hand
6850,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,357,right-hand
6851,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,357,right-hand
6852,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-5-0-0_con.nii,spm-5-0-0,357,right-hand
6853,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-5-0-1_con.nii,spm-5-0-1,357,right-hand
6854,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-5-24-0_con.nii,spm-5-24-0,357,right-hand
6855,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-5-24-1_con.nii,spm-5-24-1,357,right-hand
6856,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-5-6-0_con.nii,spm-5-6-0,357,right-hand
6857,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-5-6-1_con.nii,spm-5-6-1,357,right-hand
6858,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-8-0-0_con.nii,spm-8-0-0,357,right-hand
6859,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-8-0-1_con.nii,spm-8-0-1,357,right-hand
6860,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-8-24-0_con.nii,spm-8-24-0,357,right-hand
6861,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-8-24-1_con.nii,spm-8-24-1,357,right-hand
6862,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-8-6-0_con.nii,spm-8-6-0,357,right-hand
6863,/Volumes/hcp_many_pipelines_preprocess/normalized/group-357_right-hand_spm-8-6-1_con.nii,spm-8-6-1,357,right-hand
6864,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,358,right-hand
6865,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,358,right-hand
6866,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,358,right-hand
6867,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,358,right-hand
6868,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,358,right-hand
6869,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,358,right-hand
6870,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,358,right-hand
6871,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,358,right-hand
6872,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,358,right-hand
6873,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,358,right-hand
6874,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,358,right-hand
6875,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,358,right-hand
6876,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-5-0-0_con.nii,spm-5-0-0,358,right-hand
6877,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-5-0-1_con.nii,spm-5-0-1,358,right-hand
6878,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-5-24-0_con.nii,spm-5-24-0,358,right-hand
6879,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-5-24-1_con.nii,spm-5-24-1,358,right-hand
6880,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-5-6-0_con.nii,spm-5-6-0,358,right-hand
6881,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-5-6-1_con.nii,spm-5-6-1,358,right-hand
6882,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-8-0-0_con.nii,spm-8-0-0,358,right-hand
6883,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-8-0-1_con.nii,spm-8-0-1,358,right-hand
6884,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-8-24-0_con.nii,spm-8-24-0,358,right-hand
6885,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-8-24-1_con.nii,spm-8-24-1,358,right-hand
6886,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-8-6-0_con.nii,spm-8-6-0,358,right-hand
6887,/Volumes/hcp_many_pipelines_preprocess/normalized/group-358_right-hand_spm-8-6-1_con.nii,spm-8-6-1,358,right-hand
6912,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,35,right-hand
6913,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,35,right-hand
6914,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,35,right-hand
6915,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,35,right-hand
6916,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,35,right-hand
6917,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,35,right-hand
6918,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,35,right-hand
6919,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,35,right-hand
6920,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,35,right-hand
6921,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,35,right-hand
6922,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,35,right-hand
6923,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,35,right-hand
6924,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-5-0-0_con.nii,spm-5-0-0,35,right-hand
6925,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-5-0-1_con.nii,spm-5-0-1,35,right-hand
6926,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-5-24-0_con.nii,spm-5-24-0,35,right-hand
6927,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-5-24-1_con.nii,spm-5-24-1,35,right-hand
6928,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-5-6-0_con.nii,spm-5-6-0,35,right-hand
6929,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-5-6-1_con.nii,spm-5-6-1,35,right-hand
6930,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-8-0-0_con.nii,spm-8-0-0,35,right-hand
6931,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-8-0-1_con.nii,spm-8-0-1,35,right-hand
6932,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-8-24-0_con.nii,spm-8-24-0,35,right-hand
6933,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-8-24-1_con.nii,spm-8-24-1,35,right-hand
6934,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-8-6-0_con.nii,spm-8-6-0,35,right-hand
6935,/Volumes/hcp_many_pipelines_preprocess/normalized/group-35_right-hand_spm-8-6-1_con.nii,spm-8-6-1,35,right-hand
6936,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,360,right-hand
6937,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,360,right-hand
6938,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,360,right-hand
6939,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,360,right-hand
6940,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,360,right-hand
6941,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,360,right-hand
6942,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,360,right-hand
6943,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,360,right-hand
6944,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,360,right-hand
6945,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,360,right-hand
6946,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,360,right-hand
6947,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,360,right-hand
6948,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-5-0-0_con.nii,spm-5-0-0,360,right-hand
6949,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-5-0-1_con.nii,spm-5-0-1,360,right-hand
6950,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-5-24-0_con.nii,spm-5-24-0,360,right-hand
6951,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-5-24-1_con.nii,spm-5-24-1,360,right-hand
6952,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-5-6-0_con.nii,spm-5-6-0,360,right-hand
6953,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-5-6-1_con.nii,spm-5-6-1,360,right-hand
6954,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-8-0-0_con.nii,spm-8-0-0,360,right-hand
6955,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-8-0-1_con.nii,spm-8-0-1,360,right-hand
6956,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-8-24-0_con.nii,spm-8-24-0,360,right-hand
6957,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-8-24-1_con.nii,spm-8-24-1,360,right-hand
6958,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-8-6-0_con.nii,spm-8-6-0,360,right-hand
6959,/Volumes/hcp_many_pipelines_preprocess/normalized/group-360_right-hand_spm-8-6-1_con.nii,spm-8-6-1,360,right-hand
6960,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,361,right-hand
6961,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,361,right-hand
6962,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,361,right-hand
6963,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,361,right-hand
6964,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,361,right-hand
6965,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,361,right-hand
6966,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,361,right-hand
6967,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,361,right-hand
6968,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,361,right-hand
6969,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,361,right-hand
6970,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,361,right-hand
6971,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,361,right-hand
6972,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-5-0-0_con.nii,spm-5-0-0,361,right-hand
6973,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-5-0-1_con.nii,spm-5-0-1,361,right-hand
6974,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-5-24-0_con.nii,spm-5-24-0,361,right-hand
6975,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-5-24-1_con.nii,spm-5-24-1,361,right-hand
6976,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-5-6-0_con.nii,spm-5-6-0,361,right-hand
6977,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-5-6-1_con.nii,spm-5-6-1,361,right-hand
6978,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-8-0-0_con.nii,spm-8-0-0,361,right-hand
6979,/Volumes/hcp_many_pipelines_preprocess/normalized/group-361_right-hand_spm-8-0-1_con.nii,spm-8-0-1,361,right-hand
