,filepaths,pipelines,groups,contrast
2148,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-0-0_con.nii,spm-5-0-0,180,right-hand
2149,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-0-1_con.nii,spm-5-0-1,180,right-hand
2150,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-24-0_con.nii,spm-5-24-0,180,right-hand
2151,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-24-1_con.nii,spm-5-24-1,180,right-hand
2152,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-6-0_con.nii,spm-5-6-0,180,right-hand
2153,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-5-6-1_con.nii,spm-5-6-1,180,right-hand
2154,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-8-0-0_con.nii,spm-8-0-0,180,right-hand
2155,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-8-0-1_con.nii,spm-8-0-1,180,right-hand
2156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-8-24-0_con.nii,spm-8-24-0,180,right-hand
2157,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-8-24-1_con.nii,spm-8-24-1,180,right-hand
2158,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-8-6-0_con.nii,spm-8-6-0,180,right-hand
2159,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-180_right-hand_spm-8-6-1_con.nii,spm-8-6-1,180,right-hand
2160,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,181,right-hand
2161,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,181,right-hand
2162,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,181,right-hand
2163,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,181,right-hand
2164,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,181,right-hand
2165,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,181,right-hand
2166,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,181,right-hand
2167,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,181,right-hand
2168,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,181,right-hand
2169,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,181,right-hand
2170,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,181,right-hand
2171,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,181,right-hand
2172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-0-0_con.nii,spm-5-0-0,181,right-hand
2173,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-0-1_con.nii,spm-5-0-1,181,right-hand
2174,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-24-0_con.nii,spm-5-24-0,181,right-hand
2175,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-24-1_con.nii,spm-5-24-1,181,right-hand
2176,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-6-0_con.nii,spm-5-6-0,181,right-hand
2177,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-5-6-1_con.nii,spm-5-6-1,181,right-hand
2178,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-8-0-0_con.nii,spm-8-0-0,181,right-hand
2179,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-8-0-1_con.nii,spm-8-0-1,181,right-hand
2180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-8-24-0_con.nii,spm-8-24-0,181,right-hand
2181,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-8-24-1_con.nii,spm-8-24-1,181,right-hand
2182,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-8-6-0_con.nii,spm-8-6-0,181,right-hand
2183,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-181_right-hand_spm-8-6-1_con.nii,spm-8-6-1,181,right-hand
2184,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,182,right-hand
2185,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,182,right-hand
2186,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,182,right-hand
2187,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,182,right-hand
2188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,182,right-hand
2189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,182,right-hand
2190,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,182,right-hand
2191,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,182,right-hand
2192,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,182,right-hand
2193,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,182,right-hand
2194,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,182,right-hand
2195,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,182,right-hand
2196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-0-0_con.nii,spm-5-0-0,182,right-hand
2197,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-0-1_con.nii,spm-5-0-1,182,right-hand
2198,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-24-0_con.nii,spm-5-24-0,182,right-hand
2199,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-24-1_con.nii,spm-5-24-1,182,right-hand
2200,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-6-0_con.nii,spm-5-6-0,182,right-hand
2201,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-5-6-1_con.nii,spm-5-6-1,182,right-hand
2202,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-8-0-0_con.nii,spm-8-0-0,182,right-hand
2203,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-8-0-1_con.nii,spm-8-0-1,182,right-hand
2204,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-8-24-0_con.nii,spm-8-24-0,182,right-hand
2205,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-8-24-1_con.nii,spm-8-24-1,182,right-hand
2206,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-8-6-0_con.nii,spm-8-6-0,182,right-hand
2207,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-182_right-hand_spm-8-6-1_con.nii,spm-8-6-1,182,right-hand
2208,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,183,right-hand
2209,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,183,right-hand
2210,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,183,right-hand
2211,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,183,right-hand
2212,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,183,right-hand
2213,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,183,right-hand
2214,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,183,right-hand
2215,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,183,right-hand
2216,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,183,right-hand
2217,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,183,right-hand
2218,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,183,right-hand
2219,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,183,right-hand
2220,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-0-0_con.nii,spm-5-0-0,183,right-hand
2221,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-0-1_con.nii,spm-5-0-1,183,right-hand
2222,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-24-0_con.nii,spm-5-24-0,183,right-hand
2223,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-24-1_con.nii,spm-5-24-1,183,right-hand
2224,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-6-0_con.nii,spm-5-6-0,183,right-hand
2225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-5-6-1_con.nii,spm-5-6-1,183,right-hand
2226,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-8-0-0_con.nii,spm-8-0-0,183,right-hand
2227,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-8-0-1_con.nii,spm-8-0-1,183,right-hand
2228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-8-24-0_con.nii,spm-8-24-0,183,right-hand
2229,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-8-24-1_con.nii,spm-8-24-1,183,right-hand
2230,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-8-6-0_con.nii,spm-8-6-0,183,right-hand
2231,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-183_right-hand_spm-8-6-1_con.nii,spm-8-6-1,183,right-hand
2232,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,184,right-hand
2233,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,184,right-hand
2234,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,184,right-hand
2235,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,184,right-hand
2236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,184,right-hand
2237,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,184,right-hand
2238,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,184,right-hand
2239,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,184,right-hand
2240,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,184,right-hand
2241,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,184,right-hand
2242,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,184,right-hand
2243,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,184,right-hand
2244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-0-0_con.nii,spm-5-0-0,184,right-hand
2245,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-0-1_con.nii,spm-5-0-1,184,right-hand
2246,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-24-0_con.nii,spm-5-24-0,184,right-hand
2247,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-24-1_con.nii,spm-5-24-1,184,right-hand
2248,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-6-0_con.nii,spm-5-6-0,184,right-hand
2249,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-5-6-1_con.nii,spm-5-6-1,184,right-hand
2250,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-8-0-0_con.nii,spm-8-0-0,184,right-hand
2251,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-8-0-1_con.nii,spm-8-0-1,184,right-hand
2252,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-8-24-0_con.nii,spm-8-24-0,184,right-hand
2253,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-8-24-1_con.nii,spm-8-24-1,184,right-hand
2254,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-8-6-0_con.nii,spm-8-6-0,184,right-hand
2255,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-184_right-hand_spm-8-6-1_con.nii,spm-8-6-1,184,right-hand
2256,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,185,right-hand
2257,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,185,right-hand
2258,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,185,right-hand
2259,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,185,right-hand
2260,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,185,right-hand
2261,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,185,right-hand
2262,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,185,right-hand
2263,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,185,right-hand
2264,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,185,right-hand
2265,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,185,right-hand
2266,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,185,right-hand
2267,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,185,right-hand
2268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-0-0_con.nii,spm-5-0-0,185,right-hand
2269,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-0-1_con.nii,spm-5-0-1,185,right-hand
2270,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-24-0_con.nii,spm-5-24-0,185,right-hand
2271,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-24-1_con.nii,spm-5-24-1,185,right-hand
2272,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-6-0_con.nii,spm-5-6-0,185,right-hand
2273,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-5-6-1_con.nii,spm-5-6-1,185,right-hand
2274,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-8-0-0_con.nii,spm-8-0-0,185,right-hand
2275,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-8-0-1_con.nii,spm-8-0-1,185,right-hand
2276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-8-24-0_con.nii,spm-8-24-0,185,right-hand
2277,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-8-24-1_con.nii,spm-8-24-1,185,right-hand
2278,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-8-6-0_con.nii,spm-8-6-0,185,right-hand
2279,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-185_right-hand_spm-8-6-1_con.nii,spm-8-6-1,185,right-hand
2280,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,186,right-hand
2281,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,186,right-hand
2282,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,186,right-hand
2283,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,186,right-hand
2284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,186,right-hand
2285,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,186,right-hand
2286,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,186,right-hand
2287,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,186,right-hand
2288,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,186,right-hand
2289,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,186,right-hand
2290,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,186,right-hand
2291,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,186,right-hand
2292,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-0-0_con.nii,spm-5-0-0,186,right-hand
2293,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-0-1_con.nii,spm-5-0-1,186,right-hand
2294,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-24-0_con.nii,spm-5-24-0,186,right-hand
2295,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-24-1_con.nii,spm-5-24-1,186,right-hand
2296,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-6-0_con.nii,spm-5-6-0,186,right-hand
2297,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-5-6-1_con.nii,spm-5-6-1,186,right-hand
2298,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-8-0-0_con.nii,spm-8-0-0,186,right-hand
2299,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-8-0-1_con.nii,spm-8-0-1,186,right-hand
2300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-8-24-0_con.nii,spm-8-24-0,186,right-hand
2301,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-8-24-1_con.nii,spm-8-24-1,186,right-hand
2302,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-8-6-0_con.nii,spm-8-6-0,186,right-hand
2303,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-186_right-hand_spm-8-6-1_con.nii,spm-8-6-1,186,right-hand
2304,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,187,right-hand
2305,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,187,right-hand
2306,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-24-0_con.nii,fsl-5-24-0,187,right-hand
2307,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-24-1_con.nii,fsl-5-24-1,187,right-hand
2308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-6-0_con.nii,fsl-5-6-0,187,right-hand
2309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-5-6-1_con.nii,fsl-5-6-1,187,right-hand
2310,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-8-0-0_con.nii,fsl-8-0-0,187,right-hand
2311,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-8-0-1_con.nii,fsl-8-0-1,187,right-hand
2312,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-8-24-0_con.nii,fsl-8-24-0,187,right-hand
2313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-8-24-1_con.nii,fsl-8-24-1,187,right-hand
2314,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-8-6-0_con.nii,fsl-8-6-0,187,right-hand
2315,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_fsl-8-6-1_con.nii,fsl-8-6-1,187,right-hand
2316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_spm-5-0-0_con.nii,spm-5-0-0,187,right-hand
2317,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-187_right-hand_spm-5-0-1_con.nii,spm-5-0-1,187,right-hand
